MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
837,East Lenox St,1S,South End,8:00,12:00,Odd,Washington St,Fellows St,0.208,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
839,East Lenox St,1S,South End,8:00,12:00,Even,Washington St,Fellows St,0.208,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
840,East Newton St,1S,South End,12:00,16:00,Odd,Harrison Ave,Albany St,0.1443,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
841,East Newton St,1S,South End,8:00,12:00,Even,Harrison Ave,Albany St,0.1443,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
842,Fenwood Rd,10M,Mission Hill,8:00,12:00,Odd,Huntington Ave,Brookline Ave,0.2797,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
843,East Newton St,1S,South End,12:00,16:00,Odd,Washington St,Harrison Ave,0.1265,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
844,East Ninth St,5,South Boston,13:00,17:00,Even,Dorchester St,Mercer St,0.1456,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
845,Flint St,7,South Dorchester,12:00,16:00,Even,Norfolk St,Dead End,0.0797,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
846,Feneno Ter,4,Allston/Brighton,12:00,16:00,Odd,Brainerd Rd,Brookline Town Line,0.0229,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
847,East Ninth St,5,South Boston,13:00,17:00,Odd,Dorchester St,Mercer St,0.1456,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
848,East Second St,5,South Boston,9:00,13:00,Even,Dorchester St,L St,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
849,East Second St,5,South Boston,9:00,13:00,Odd,Dorchester St,L St,0.4063,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
850,Fuller St,4,Allston/Brighton,12:00,16:00,Even,Commonwealth Ave,Brookline Town Line,0.0394,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
851,Fottler Rd,7,South Dorchester,8:00,12:00,Odd,Walk Hill St,Hiawatha Rd,0.0972,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
852,East Second St,5,South Boston,13:00,17:00,Odd,N St,Farragut Rd,0.3174,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
853,East Concord St,1S,South End,8:00,12:00,Even,Washington St,Harrison Ave,0.133,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
854,East Second St,5,South Boston,13:00,17:00,Even,N St,Farragut Rd,0.3174,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
855,Duxbury Rd,7,South Dorchester,12:00,16:00,Even,River St,Dead End,0.0875,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
856,Faunce Rd,7,South Dorchester,12:00,16:00,Odd,Fremont St,Dania St,0.1777,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
857,East Seventh St,5,South Boston,9:00,13:00,Odd,K St,Columbia Rd,0.4979,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
858,East Seventh St,5,South Boston,9:00,13:00,Even,G St,K St,0.3489,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
859,East Eighth St,5,South Boston,13:00,17:00,Even,Dorchester St,G St,0.3951,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
860,East Seventh St,5,South Boston,9:00,13:00,Even,K St,Columbia Rd,0.4979,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
861,East Seventh St,5,South Boston,9:00,13:00,Odd,G St,K St,0.3489,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
862,East Sixth St,5,South Boston,9:00,13:00,Odd,L St,Farragut Rd,0.528,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
863,Florence St,2,Jamaica Plain,8:00,12:00,Odd,Poplar St,Firth Rd,0.3373,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
864,East Sixth St,5,South Boston,9:00,13:00,Even,G St,K St,0.3498,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
865,East Concord St,1S,South End,12:00,16:00,Odd,Washington St,Harrison Ave,0.133,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
866,Florida St,7,South Dorchester,8:00,12:00,Even,King St,Ashmont St,0.3638,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
867,East Sixth St,5,South Boston,9:00,13:00,Even,L St,Farragut Rd,0.528,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
868,Fernboro St,3,North Dorchester,12:00,16:00,Odd,Lawrence Ave,Intervale St,0.0998,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
869,East Sixth St,5,South Boston,9:00,13:00,Odd,G St,K St,0.3498,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
870,East Springfield St,1S,South End,12:00,16:00,Odd,Washington St,Harrison Ave,0.1405,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
871,East Eagle St,9,East Boston,12:00,16:00,Even,Putnam St,Glendon St,0.161,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
872,East Springfield St,1S,South End,8:00,12:00,Even,Washington St,Harrison Ave,0.1405,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
873,Fulton St,1N,North End,8:00,12:00,Odd,Cross St,Lewis St,0.1563,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
874,Fulton St,1N,North End,8:00,12:00,Even,Cross St,Lewis St,0.1563,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
875,Freeland St,7,South Dorchester,12:00,16:00,Even,Standard St,Dead End,0.1481,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
876,Freeland St,7,South Dorchester,12:00,16:00,Odd,Standard St,Dead End,0.1481,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
877,Fottler Rd,7,South Dorchester,8:00,12:00,Even,Walk Hill St,Hiawatha Rd,0.0972,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
878,E St,5,South Boston,13:00,17:00,Odd,West Broadway,West First St,0.1735,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
879,E St,5,South Boston,13:00,17:00,Even,West Broadway,West First St,0.1735,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
880,East Third St,5,South Boston,9:00,13:00,Even,G St,M St,0.5589,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
881,Firth Rd,2,Jamaica Plain,8:00,12:00,Even,Washington St,Florence St,0.1606,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
882,East Third St,5,South Boston,13:00,17:00,Even,L St,M St,0.1063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
883,East Third St,5,South Boston,9:00,13:00,Odd,G St,M St,0.5589,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
884,Follen St,1B,Back Bay,8:00,12:00,Odd,St Botolph St,Dead End,0.0528,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
886,Ferndale St,7,South Dorchester,8:00,12:00,Even,Norfolk St,Southern Ave,0.1008,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
887,Ferndale St,7,South Dorchester,8:00,12:00,Odd,Norfolk St,Southern Ave,0.1008,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
889,East Third St,5,South Boston,13:00,17:00,Odd,L St,M St,0.1063,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
890,East Third St,5,South Boston,9:00,13:00,Odd,N St,Farragut Rd,0.3188,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
891,East Third St,5,South Boston,9:00,13:00,Even,N St,Farragut Rd,0.3188,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
892,Fleet St,1N,North End,12:00,16:00,Odd,Hanover St,Commercial St,0.1331,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
893,Fayston St,3,North Dorchester,12:00,16:00,Even,Blue Hill Ave,Mascoma St,0.2489,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
894,Fifield St,3,North Dorchester,8:00,12:00,Even,Church St,Winter St,0.1059,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
895,Fessenden St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.1441,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
896,East St,3,North Dorchester,8:00,12:00,Even,Dorchester Ave,Adams St,0.2218,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
897,East St,3,North Dorchester,8:00,12:00,Odd,Dorchester Ave,Adams St,0.2218,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
898,Foster St,4,Allston/Brighton,8:00,12:00,Even,Washington St,Commonwealth Ave,0.6568,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
899,East St,1T,Chinatown,0:01,7:00,,South St,Atlantic Ave,0.0606,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
900,Fessenden St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.1441,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
901,Eden St,1C,Charlestown,12:00,16:00,Even,Main St,Russell St,0.1112,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
902,Eden St,1C,Charlestown,12:00,16:00,Odd,Main St,Russell St,0.1112,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
903,Edge Hill St,2,Jamaica Plain,12:00,16:00,Even,Gay Head St,Round Hill St,0.1157,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
904,Fenton St,3,North Dorchester,12:00,16:00,Odd,Duncan St,Clayton St,0.1297,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
905,Edge Hill St,2,Jamaica Plain,12:00,16:00,Odd,Gay Head St,Round Hill St,0.1157,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
906,East Fourth St,5,South Boston,13:00,17:00,Even,Dorchester St,G St,0.142,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
907,Edgerly Rd,10F,Fenway/Kenmore,12:00,16:00,Odd,Haviland St,Westland Ave,0.2157,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
908,Fiske Ter,4,Allston/Brighton,12:00,16:00,Even,Brainerd Rd,Brookline Town Line,0.0218,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
909,Edgerly Rd,10F,Fenway/Kenmore,12:00,16:00,Even,Haviland St,Westland Ave,0.2157,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
910,Fernboro St,3,North Dorchester,12:00,16:00,Even,Lawrence Ave,Intervale St,0.0998,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
911,Edgewood St,10R,Roxbury,8:00,12:00,Even,Warren St,Blue Hill Ave,0.218,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
912,Edgewood St,10R,Roxbury,8:00,12:00,Odd,Warren St,Blue Hill Ave,0.218,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
913,Edison Green,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Pond St,0.1313,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
914,Edison Green,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Pond St,0.1313,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
915,Edwin St,7,South Dorchester,8:00,12:00,Odd,Dorchester Ave,Florida St,0.232,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
916,Fawndale Rd,2,Jamaica Plain,12:00,16:00,Even,Washington St,Granfield Ave,0.1941,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
917,Edwin St,7,South Dorchester,8:00,12:00,Even,Dorchester Ave,Florida St,0.232,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
918,Egleston St,2,Jamaica Plain,8:00,12:00,Even,School St,Boylston St,0.0951,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
919,Egleston St,2,Jamaica Plain,8:00,12:00,Odd,School St,Boylston St,0.0951,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
920,Egremont Rd,4,Allston/Brighton,8:00,12:00,Even,Cummings Rd,Washington St,0.2381,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
921,Egremont Rd,4,Allston/Brighton,8:00,12:00,Odd,Cummings Rd,Washington St,0.2381,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
922,G St,5,South Boston,13:00,17:00,Odd,East Third St,Columbia Rd,0.4044,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
923,East Brookline St,1S,South End,8:00,12:00,Even,Washington St,Albany St,0.2686,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
924,Freeport St,3,North Dorchester,12:00,16:00,Odd,Dorchester Ave,Clayton St,0.2631,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
925,Foundry St,5,South Boston,13:00,17:00,Even,Dorchester Ave,West Fourth St,0.2172,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
926,Foundry St,5,South Boston,13:00,17:00,Odd,Dorchester Ave,West Fourth St,0.2172,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
927,Forbes St,2,Jamaica Plain,8:00,12:00,Even,Centre St,Chestnut Ave,0.2727,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
928,Eldon St,3,North Dorchester,12:00,16:00,Even,Washington St,Rosseter St,0.1153,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
929,Eldon St,3,North Dorchester,12:00,16:00,Odd,Washington St,Rosseter St,0.1153,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
930,Eldora St,10M,Mission Hill,12:00,16:00,Odd,Hillside St,Sunset St,0.0867,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
931,Eldora St,10M,Mission Hill,12:00,16:00,Even,Hillside St,Sunset St,0.0867,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
932,Eleanor St,4,Allston/Brighton,8:00,12:00,Odd,Cambridge St,Ridgemont St,0.0337,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
933,Eleanor St,4,Allston/Brighton,8:00,12:00,Even,Cambridge St,Ridgemont St,0.0337,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
934,Fifield St,3,North Dorchester,8:00,12:00,Odd,Church St,Winter St,0.1059,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
935,Eliot Pl,1T,Chinatown,0:01,7:00,,Stuart St,Dead End,0.0267,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
936,Elizabeth St,7,South Dorchester,12:00,16:00,Even,Norfolk St,Dead End,0.1193,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
937,Elizabeth St,7,South Dorchester,12:00,16:00,Odd,Norfolk St,Dead End,0.1193,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
938,Elm Hill Ave,10R,Roxbury,8:00,12:00,Odd,Warren St,Seaver St,0.4828,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
939,East Eagle St,9,East Boston,8:00,12:00,Odd,Glendon St,Chelsea St,0.2417,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
940,Forsyth St,10F,Fenway/Kenmore,12:00,16:00,Odd,Hemenway St,Huntington Ave,0.0797,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
941,Elm Hill Ave,10R,Roxbury,8:00,12:00,Even,Warren St,Seaver St,0.4828,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
942,Elm Hill Park,10R,Roxbury,8:00,12:00,Even,Warren St,Dead End,0.1587,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
943,Elm Hill Park,10R,Roxbury,8:00,12:00,Odd,Warren St,Dead End,0.1587,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
944,Elm St,1C,Charlestown,8:00,12:00,Even,High St,Bunker Hill St,0.1705,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
945,Elm St,1C,Charlestown,8:00,12:00,Odd,High St,Bunker Hill St,0.1705,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
946,Follen St,1B,Back Bay,8:00,12:00,Even,St Botolph St,Dead End,0.0528,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
947,Elm St,1C,Charlestown,8:00,12:00,Even,Bunker Hill St,Medford St,0.1324,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
948,Elm St,1C,Charlestown,8:00,12:00,Odd,Bunker Hill St,Medford St,0.1324,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
949,Flint St,7,South Dorchester,12:00,16:00,Odd,Norfolk St,Dead End,0.0797,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
950,Fiske Ter,4,Allston/Brighton,12:00,16:00,Odd,Brainerd Rd,Brookline Town Line,0.0218,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
951,Elmhurst St,7,South Dorchester,8:00,12:00,Even,Norfolk St,Southern Ave,0.1027,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
952,Elmhurst St,7,South Dorchester,8:00,12:00,Odd,Norfolk St,Southern Ave,0.1027,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
953,Elmwood St,10R,Roxbury,8:00,12:00,Even,Roxbury St,Malcolm X Blvd,0.0814,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
954,Elmwood St,10R,Roxbury,8:00,12:00,Odd,Roxbury St,Malcolm X Blvd,0.0814,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
